idx	text_left	text_right	label
3934	a user-centered interface for querying distributed multimedia databases kimberly m. james , isabel f. cruz sigmod conference 1999	facilitating multimedia database exploration through visual interfaces and perpetual query reformulations wen-syan li , k. sel &#231; uk candan , kyoji hirata , yoshinori hara very large data bases 1997	0
3935	on the issue of valid time ( s ) in temporal databases themis panayiotopoulos , efstathios v. ioannidis , constantine d. spyropoulos , stavros kokkotos sigmod record 1995	transaction timestamping in ( temporal ) databases christian s. jensen , david b. lomet very large data bases 2001	0
3936	efficient algorithms for minimizing tree pattern queries prakash ramanan sigmod conference 2002	efficient algorithms for mining outliers from large data sets sridhar ramaswamy , rajeev rastogi , kyuseok shim international conference on management of data 2000	0
3937	qcluster : relevance feedback using adaptive clustering for content-based image retrieval deok-hwan kim , chin-wan chung sigmod conference 2003	qcluster : relevance feedback using adaptive clustering for content-based image retrieval deok-hwan kim , chin-wan chung international conference on management of data 2003	1
3938	book review column karl aberer sigmod record 2001	book review column karl aberer acm sigmod record 2002	0
3939	on the computation of relational view complements gottfried vossen , jens lechtenbörger acm trans . database syst . 2003	on the computation of multidimensional aggregates sameet agarwal , rakesh agrawal , prasad deshpande , ashish gupta , jeffrey f. naughton , raghu ramakrishnan , sunita sarawagi very large data bases 1996	0
3940	fundamental techniques for order optimization eugene j. shekita , david e. simmen , timothy malkemus sigmod conference 1996	optimization techniques for queries with expensive methods joseph m. hellerstein acm transactions on database systems ( tods ) 1998	0
3941	treasurer 's message joachim hammer sigmod record 2000	treasurer 's message joachim hammer acm sigmod record 2002	0
3942	reasoning about spatial relationships in picture retrieval systems clement t. yu , a. prasad sistla , r. haddad vldb 1994	similarity based retrieval of pictures using indices on spatial relationships a. prasad sistla , clement t. yu , chengwen liu , king liu very large data bases 1995	0
3943	simultaneous optimization and evaluation of multiple dimensional queries amit shukla , jeffrey f. naughton , yihong zhao , prasad deshpande sigmod conference 1998	adaptable query optimization and evaluation in temporal middleware giedrius slivinskas , christian s. jensen , richard thomas snodgrass international conference on management of data 2001	0
3944	extraction of object-oriented structures from existing relational databases julia e. hodges , shekar ramanathan sigmod record 1997	integrating heterogenous overlapping databases through object-oriented transformations vanja josifovski , tore risch very large data bases 1999	0
3945	guest editorial kyu-young whang , gunter schlageter , amr el abbadi vldb j. 2001	guest editor 's introduction karl aberer acm sigmod record 2003	0
3946	languages for multi-database interoperability laks v. s. lakshmanan , frédéric gingras , nematollaah shiri , despina papoulis , iyer n. subramanian sigmod conference 1997	metu interoperable database system a. dogac , c. dengi , e. kilic , g. ozhan , f. ozcan , s. nural , c. evrendilek , u. halici , b. arpinar , p. koksal , n. kesim , s. mancuhan acm sigmod record 1995	0
3947	exploiting versions for on-line data warehouse maintenance in molap servers heum-geun kang , chin-wan chung vldb 2002	aggregate maintenance for data warehousing in informix red brick vista craig j. bunker , latha s. colby , richard l. cole , william j. mckenna , gopal mulagund , david wilhite very large data bases 2001	0
3948	fast incremental maintenance of approximate histograms viswanath poosala , phillip b. gibbons , yossi matias acm trans . database syst . 2002	incremental maintenance of externally materialized views martin staudt , matthias jarke very large data bases 1996	0
3949	efficient dynamic mining of constrained frequent sets laks v. s. lakshmanan , raymond t. ng , carson kai-sang leung acm trans . database syst . 2003	mining frequent itemsets using support constraints ke wang , yu he , jiawei han very large data bases 2000	0
3950	feedbackbypass : a new approach to interactive similarity query processing paolo ciaccia , florian waas , ilaria bartolini vldb 2001	similarity query processing using disk arrays apostolos n. papadopoulos , yannis manolopoulos international conference on management of data 1998	0
3951	data mining with optimized two-dimensional association rules takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda acm trans . database syst . 2001	an efficient algorithm for mining association rules in large databases ashoka savasere , edward omiecinski , shamkant b. navathe very large data bases 1995	0
3952	efficient similarity search for market basket data alexandros nanopoulos , yannis manolopoulos vldb j. 2002	efficient k-nn search on vertically decomposed data arjen p. de vries , nikos mamoulis , niels nes , martin kersten international conference on management of data 2002	0
3953	mining generalized association rules ramakrishnan srikant , rakesh agrawal vldb 1995	fast algorithms for mining association rules in large databases rakesh agrawal , ramakrishnan srikant very large data bases 1994	0
3954	dblearn : a system prototype for knowledge discovery in relational databases yue huang , yandong cai , yongjian fu , nick cercone , jiawei han sigmod conference 1994	knowledge discovery in data warehouses themistoklis palpanas acm sigmod record 2000	0
3955	xcache : a semantic caching system for xml queries elke a. rundensteiner , song wang , li chen sigmod conference 2002	timber : a native system for querying xml stelios paparizos , shurug al-khalifa , adriane chapman , h. v. jagadish , laks v. s. lakshmanan , andrew nierman , jignesh m. patel , divesh srivastava , nuwee wiwatwattana , yuqing wu , cong yu international conference on management of data 2003	0
3956	the cubetree storage organization yannis kotidis , nick roussopoulos vldb 1998	cubetree : organization of and bulk incremental updates on the data cube nick roussopoulos , yannis kotidis , mema roussopoulos international conference on management of data 1997	0
3957	optimal multi-step k-nearest neighbor search thomas seidl , hans-peter kriegel sigmod conference 1998	optimal multi-step k-nearest neighbor search thomas seidl , hans-peter kriegel international conference on management of data 1998	1
3958	efficiently publishing relational data as xml documents berthold reinwald , jayavel shanmugasundaram , michael j. carey , eugene j. shekita , hamid pirahesh , bruce g. lindsay , rimon barr vldb 2000	efficiently publishing relational data as xml documents jayavel shanmugasundaram , eugene j. shekita , rimon barr , michael j. carey , bruce g. lindsay , hamid pirahesh , berthold reinwald very large data bases 2000	1
