idx	text_left	text_right	label
3466	samsung 40 ' series 6 lcd black flat panel hdtv ln40a650 full 1080p high definition resolution 16:9 widescreen aspect ratio 50,000:1 dynamic contrast ratio 4ms response time and auto motion plus 120hz technology srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture auto volume leveler 4 hdmi slots swivel stand piano black with hint amber finish	samsung 6 series ln32a650 32 ' lcd tv samsung ln32a650 32 ' 1080p lcd hdtv 50,000:1 dynamic contrast ratio 4ms response time	0
3467	panasonic viera 46 ' black plasma flat panel 1080p hdtv th46pz850u 1,920 x 1,080 resolution 1,000,000:1 dynamic contrast ratio 5,120 equivalent shades of gradation 24p cinematic playback x.v.color motion adaptive 3d y/c digital comb filter motion pattern noise reduction black finish	panasonic viera tc-37lz85 37 ' lcd tv 37 ' atsc , ntsc 16:9 1920 x 1080 hdtv	0
3468	samsung minidv digital camcorder scdc382 680k pixel ccd 34x zoom lens 720 x 480 pixel movie resolution digital image stabilizer 23 language options 80 minute battery life	pure digital flip mino digital camcorder f360w flip video mino 60 min white	0
3469	nikon d90 black digital slr camera d90body 12.3 megapixel 3 ' tft lcd display d-movie shooting function expeed image processing scene recognition system in-camera retouch menu low-noise performance active d-lighting viewfinder compatible with hdmi output body only lens sold separately black finish	nikon coolpix s550 digital camera graphite black 26108 10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd	0
3470	sony universal remote commander remote control rmv310 controls up to 7 av components compatible with most of major brands comfortable ergonomic design silver finish	bose pmcii remote control dvd player , tv , vcr , tuner , amplifier , cd player , cable box , satellite receiver , pvr ( personal video recorder ) 80 ft dvd player remote	0
3471	panasonic black hi-definition camcorder starter kit vbgvbb1strkit case has internal compartments and a shoulder strap 1320mah rechargeable lithium-ion battery black finish	panasonic black toner cartridge kx-fa83 panasonic toner cartridge for the kx-fl511 , kx-fl541 , kx-fl611 and kx-flm651 series	0
3472	pioneer kuro 60 ' black plasma hdtv pdp6020fd 1920 x 1080p full hd resolution new home media gallery home network connectivity four independent hdmi v1 .3 inputs anti-reflective filter cell structure with crystal emissive layer asic video processing and scaling detachable bottom speaker room light sensor atsc/ntsc tuner with clear qam 1080p 24/60hz signal via hdmi black finish	pioneer pdp-5020fd 50 ' plasma tv pioneer kuro pdp-5020fd 50 ' 1080p plasma hdtv	0
3473	canon dvd camcorder dc320 image stabilization widescreen hr recording 2.7 ' lcd screen smooth zoom control built-in lens cover 9 digital effects/9 fades 21 selectable display languages 37x optical/2000x digital zoom silver finish	sony lcs-x20 camcorder case lcsx20 nylon , polyamide black	0
3474	speck seethru purple hard shell case for 15 ' macbook mb15purseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support purple finish	speck products seethru case for apple 15 ' macbook pro mb15-grn-see-v2 plastic green	0
3475	sony compact disc player/recorder rcdw500c 5-cd/dual deck with 4x high speed dubbing cd , cd-r , cd-rw , mp3 playback capable super bit mapping recording high speed finalizing	toshiba d-r560 dvd player/recorder toshiba d-r560 dvd recorder w / built in digital tuner	0
3476	panasonic viera 50 ' plasma flat panel hdtv in black th50px80u 720p display 1366 x 768 native resolution color purity optimizer surround sound anti-reflective filter viera link hdavi control built-in ntsc/atsc/qam tuners 3 hdmi inputs built-in galleryplayer capable sd card memory slot pedestal stand included black finish	panasonic viera th-42px80u 42 ' plasma tv 42 ' atsc , ntsc 16:9 1024 x 768 surround hdtv	0
3477	samsung 46 ' series 5 lcd black flat panel hdtv ln46a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish	samsung ln46a860 46 ' lcd tv ( widescreen , 1920x1080 , 50000:1 , hdtv )	0
3478	samsung 5 disc home theater surround sound system httz515 5.1 channel 5 disc capability usb host play ipod dock divx playback dolby digital , dolby pro logic and dts system black finish	samsung ht-tz515 home theater system htz515/xaa samsung 5 dvd hm theater wi-fi xm ready nic	1
3479	belkin pro series 16 ft. usb 2.0 device cable f3u13316 hi-speed data transfer to 480mbps impedance matched twisted pair construction gold plated copper contacts 16 feet	belkin monitor cable f3h982-25 1 x hd-15 1 x hd-15 25ft black	0
3480	canon powershot sx110 is black digital camera sx110isb 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient black finish	nikon coolpix s550 digital camera plum 26110 10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd	0
3481	speck seethru orange hard shell case for 13 ' macbook mb13orgseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support orange finish	speck products seethru case for apple macbook air mba-pnk-see plastic pink	0
3482	panasonic black dvd home theater sound system scpt760 kelton subwoofer bamboo diaphragm center speakers 1080p up-conversion integrated universal dock and on-screen display for ipod ipod video playback wireless rear speaker system whisper-mode surround built-in dolby digital and dts decoder high speed 5-dvd/cd changer black finish	samsung ht-z510 home theater system dvd player , 5.1 speakers 5 disc ( s ) progressive scan 1200w rms dolby digital , dolby pro logic ii , dts	0
3483	sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish	sanus visionmount lt25-b1 tilting wall mount 175 lb black	0
3484	panasonic 2-line integrated telephone system kxts208w 3-way conference one-touch/speed dialer speakerphone white finish	panasonic kx-ts108w corded phone 1 x phone line ( s ) white	0
3485	speck seethru purple hard shell case for 15 ' macbook mb15purseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support purple finish	speck products seethru case for apple 15 ' macbook pro mb15-blu-see-v2 plastic blue	0
3486	toshiba black portable dvd player sdp91s 9 ' widescreen tft lcd display up to 5 hour lithium battery life official divx certified switchable audio/video input and output swivel and flip type screen black finish	toshiba sd-p101s portable dvd player sdp101s toshiba sd-p101s 10.2 ' portable dvd player divx compatible	0
3487	frigidaire gld4355rfb gallery speedclean 24 ' black dishwasher gld4355bk 5-level precision direct wash system variable washing pressure power dry drying system granitegrey interior stainless steel food disposer and self cleaning filter 12 easy clean electronic touchpads with digital display smart soil sensor ultraquiet plus sound insulation package black finish	frigidaire gld4355rfs gallery series 24 ' under counter dishwasher	0
3488	transcend 4gb micro secure digital memory card ts4gusdhc6 4gb microsd card with adapter compatible with cell phones and mobile devices with microsd input mechanical write protection switch includes adapter to fit sdcard slot for data transfer compliant with secure digital music initiative black finish	transcend 8gb secure digital high capacity ( sdhc ) card class 6 ts8gsdhc6 transcend 8gb sdhc secure digital high capacity card	0
3489	olympus li-42b lithium ion rechargeable battery li42b compatible with stylus 730 , 7200sw , 770se , 710 , 740 and fe230	panasonic lithium ion camcorder battery vw-vbg130 lithium ion ( li-ion ) 7.2 v dc photo battery	0
3490	blueant bluetooth voice control headset v1 voice control user interface voice isolation technology dual microphones pairs with up to 8 bluetooth devices up to 5 hours talk-time 3 charging options	sony stereo bluetooth headset * nic * tmrbt10/tmrbt10a	0
3491	samsung 52 ' series 5 lcd black flat panel hdtv ln52a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish	samsung 4 series ln32a450 32 ' lcd tv samsung ln32a450 32 ' widescreen 720p lcd hdtv 10000:1 dynamic contrast ratio 6ms response time piano black	0
3492	peerless 42 ' 71 ' articulating flat panel tv silver dual wall arm mount plav70unlps anti-lockout feature prevents joint binding vertical adjustment snap-cover cord management and mesh cord sheaths 200 lbs load capacity silver finish	peerless plav70-unlp-s articulating dual-arm with vertical adjustment plav70 unlps steel 200 lb	1
3493	canon printer ink cartridge 4 colors pack 2946b004 fine technology for exceptional sharpness and detail compatible with pixma ip3600 , pixma ip4600 , pixma mp620 and pixma mp980 includes 4 ink tanks ( black , cyan , magenta , yellow )	canon black ink cartridge 0615b002 black	0
3494	samsung 40 ' series 5 lcd black flat panel hdtv ln40a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish	samsung 6 series ln19a650 19 ' lcd tv samsung ln19a650 19 ' widescreen lcd hdtv 3,000:1 dynamic contrast ratio 8ms response time	0
3495	canon pixma photo all-in-one printer mp980 high performance wireless printer , copier and scanner easy scroll wheel 3.5 ' high definition lcd display maximum 9600 x 2400 color dpi six individual inks tanks auto duplex print smart copying automatic image optimization no warm-up energy star qualified	canon pixma mx700 multifunction photo printer 2186b002 canon pixma mx700 office all-in-one printer	0
3496	sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish	sony dsc-750 cyber-shot digital camera dsc750	0
3497	sony ex ear bud headphones in white mdrex32lpwhi 9mm drivers deep bass sound neodymium ( 400kj/m3 ) magnets offer powerful bass sound reproduction 3.9 ft. cord length frequency response of 6-23 ,000 hz white finish	ex series earbuds wht mdr ex32lp/whi	1
3498	case logic vertical universal leather blackberry case clp104bb 360 degree swivel belt clip magnetic closure soft internal lining expandable elastic sides compatible with most blackberrys leather fabric black finish	case logic universal vertical pda leather pouch clp104bb leather	1
3499	nikon d90 black digital slr camera d90body 12.3 megapixel 3 ' tft lcd display d-movie shooting function expeed image processing scene recognition system in-camera retouch menu low-noise performance active d-lighting viewfinder compatible with hdmi output body only lens sold separately black finish	samsung l200 digital camera black ec-l200zbba / us samsung l200 10 megapixel digital camera with 2.5 lcd , 3x optical zoom , digital image stabilization , face detection function black	0
